time_idx,Energy_kwh,house_hold,temperature,windSpeed,precipType,icon,summary,holiday,bool_weather_missing_values,year,month,day,hour,dayofweek_num
336,0.545,0,2.38,5.87,0,0,0,0,0,0,0,14,0,0
337,0.537,0,1.94,5.87,0,0,1,0,0,0,0,14,1,0
338,0.544,0,2.28,6.15,0,0,1,0,0,0,0,14,2,0
339,0.5589999999999999,0,1.93,5.92,0,0,1,0,0,0,0,14,3,0
340,0.536,0,1.93,5.27,0,0,1,0,0,0,0,14,4,0
341,0.536,0,1.54,5.32,0,0,1,0,0,0,0,14,5,0
342,0.603,0,1.53,4.43,0,0,1,0,0,0,0,14,6,0
343,1.211,0,1.37,4.08,0,0,1,0,0,0,0,14,7,0
344,0.938,0,1.23,3.63,0,0,0,0,0,0,0,14,8,0
345,0.573,0,1.26,3.55,0,1,0,0,0,0,0,14,9,0
346,0.683,0,1.28,3.83,0,1,1,0,0,0,0,14,10,0
347,0.6799999999999999,0,1.87,3.39,0,1,1,0,0,0,0,14,11,0
348,0.694,0,1.53,3.2,0,1,1,0,0,0,0,14,12,0
349,0.678,0,1.48,3.66,0,1,1,0,0,0,0,14,13,0
350,0.871,0,2.06,3.25,0,1,0,0,0,0,0,14,14,0
351,0.745,0,2.29,3.17,0,1,0,0,0,0,0,14,15,0
352,0.6970000000000001,0,2.19,2.55,0,1,0,0,0,0,0,14,16,0
353,0.825,0,1.69,2.02,0,0,0,0,0,0,0,14,17,0
354,1.193,0,1.02,1.6,1,0,0,0,0,0,0,14,18,0
355,1.064,0,0.89,1.28,1,0,0,0,0,0,0,14,19,0
356,1.884,0,0.79,0.93,1,0,0,0,0,0,0,14,20,0
357,2.532,0,0.31,1.04,1,0,0,0,0,0,0,14,21,0
358,1.318,0,0.2,0.71,1,3,2,0,0,0,0,14,22,0
359,1.034,0,-0.83,1.0,1,3,2,0,0,0,0,14,23,0
360,0.567,0,-1.91,0.66,1,3,2,0,0,0,0,15,0,1
361,0.535,0,-1.02,0.94,1,3,2,0,0,0,0,15,1,1
362,0.552,0,-1.33,1.75,1,0,0,0,0,0,0,15,2,1
363,0.514,0,-1.77,1.42,1,5,4,0,0,0,0,15,3,1
364,0.517,0,-1.76,1.55,1,5,4,0,0,0,0,15,4,1
365,0.54,0,-2.02,1.52,1,5,4,0,0,0,0,15,5,1
366,0.5569999999999999,0,-2.01,1.81,1,5,4,0,0,0,0,15,6,1
367,1.1360000000000001,0,-1.79,1.24,1,5,4,0,0,0,0,15,7,1
