time_idx,Energy_kwh,house_hold,temperature,windSpeed,precipType,icon,summary,bool_weather_missing_values,year,month,day,hour,dayofweek_num
4319,0.335,0,17.78,2.42,0,3,2,0,0,5,28,23,4
4320,3.1000001,0,17.61,2.09,0,3,2,0,0,5,29,0,5
4321,2.857,0,17.49,2.38,0,3,2,0,0,5,29,1,5
4322,0.119,0,16.97,2.85,0,3,2,0,0,5,29,2,5
4323,0.112,0,15.88,2.31,0,3,2,0,0,5,29,3,5
4324,0.112,0,14.92,2.49,0,2,2,0,0,5,29,4,5
4325,0.11900000000000001,0,15.16,2.51,0,2,2,0,0,5,29,5,5
4326,0.123,0,16.01,3.01,0,1,0,0,0,5,29,6,5
4327,0.186,0,16.77,3.63,0,1,0,0,0,5,29,7,5
4328,0.23399999999999999,0,17.79,3.84,0,1,0,0,0,5,29,8,5
4329,0.179,0,19.05,4.2,0,2,2,0,0,5,29,9,5
4330,0.136,0,21.23,5.49,0,1,1,0,0,5,29,10,5
4331,0.498,0,23.11,6.0,0,1,1,0,0,5,29,11,5
4332,0.069,0,23.76,6.22,0,1,1,0,0,5,29,12,5
4333,0.07,0,24.78,6.3,0,1,1,0,0,5,29,13,5
4334,0.088,0,25.17,5.83,0,1,1,0,0,5,29,14,5
4335,0.135,0,25.16,6.12,0,1,1,0,0,5,29,15,5
4336,0.08499999999999999,0,25.02,5.67,0,1,0,0,0,5,29,16,5
4337,0.077,0,24.33,5.66,0,1,0,0,0,5,29,17,5
4338,0.073,0,23.07,5.84,0,1,1,0,0,5,29,18,5
4339,0.07100000000000001,0,21.03,5.23,0,2,2,0,0,5,29,19,5
4340,0.07400000000000001,0,19.67,4.3,0,2,2,0,0,5,29,20,5
4341,0.126,0,18.46,4.84,0,3,2,0,0,5,29,21,5
4342,0.14500000000000002,0,16.25,4.49,0,3,2,0,0,5,29,22,5
4343,0.11,0,15.1,4.34,0,3,2,0,0,5,29,23,5
4344,3.104,0,14.19,4.55,0,3,2,0,0,6,0,0,6
4345,1.517,0,14.06,3.43,0,3,2,0,0,6,0,1,6
4346,0.11599999999999999,0,14.06,3.34,0,3,2,0,0,6,0,2,6
4347,0.128,0,13.99,3.61,0,3,2,0,0,6,0,3,6
4348,0.11800000000000001,0,13.89,3.63,0,2,2,0,0,6,0,4,6
4349,0.108,0,14.03,3.94,0,2,2,0,0,6,0,5,6
4350,0.113,0,14.34,4.5,0,1,1,0,0,6,0,6,6
4351,0.218,0,15.42,4.67,0,1,1,0,0,6,0,7,6
4352,0.10300000000000001,0,15.71,4.28,0,1,1,0,0,6,0,8,6
4353,0.146,0,17.03,4.65,0,1,1,0,0,6,0,9,6
4354,0.10200000000000001,0,17.7,4.65,0,1,1,0,0,6,0,10,6
4355,0.352,0,18.34,5.05,0,1,1,0,0,6,0,11,6
4356,0.353,0,19.26,4.86,0,1,1,0,0,6,0,12,6
4357,0.089,0,19.63,4.74,0,1,1,0,0,6,0,13,6
4358,0.16799999999999998,0,19.6,5.26,0,1,1,0,0,6,0,14,6
4359,0.07100000000000001,0,19.43,5.04,0,1,1,0,0,6,0,15,6
4360,0.068,0,19.3,4.51,0,1,1,0,0,6,0,16,6
4361,0.077,0,19.78,4.34,0,1,1,0,0,6,0,17,6
4362,0.114,0,18.69,3.38,0,1,0,0,0,6,0,18,6
4363,0.249,0,18.11,2.62,0,1,0,0,0,6,0,19,6
4364,0.996,0,16.9,2.19,0,1,0,0,0,6,0,20,6
4365,0.29100000000000004,0,16.0,2.27,0,0,0,0,0,6,0,21,6
4366,0.126,0,15.08,2.21,0,3,2,0,0,6,0,22,6
4367,0.11,0,14.3,2.35,0,3,2,0,0,6,0,23,6
4368,3.1179999,0,13.94,2.1,0,3,2,0,0,6,1,0,0
4369,2.575,0,13.75,1.59,0,3,2,0,0,6,1,1,0
4370,0.131,0,13.21,1.6,0,3,2,0,0,6,1,2,0
4371,0.113,0,12.71,1.68,0,3,2,0,0,6,1,3,0
4372,0.427,0,11.84,1.99,0,2,2,0,0,6,1,4,0
4373,1.704,0,12.35,1.65,0,2,2,0,0,6,1,5,0
4374,0.118,0,13.09,1.6,0,1,1,0,0,6,1,6,0
4375,0.372,0,14.26,1.52,0,4,3,0,0,6,1,7,0
4376,0.07100000000000001,0,14.79,2.57,0,1,1,0,0,6,1,8,0
4377,0.068,0,15.31,3.63,0,4,3,0,0,6,1,9,0
4378,0.076,0,15.44,3.71,0,4,3,0,0,6,1,10,0
4379,0.08199999999999999,0,16.31,4.41,0,4,3,0,0,6,1,11,0
4380,0.069,0,16.52,4.55,0,1,1,0,0,6,1,12,0
4381,0.068,0,16.92,4.38,0,1,1,0,0,6,1,13,0
4382,0.071,0,17.35,4.28,0,1,1,0,0,6,1,14,0
4383,0.075,0,17.5,4.25,0,1,0,0,0,6,1,15,0
4384,0.08199999999999999,0,16.28,4.41,0,1,0,0,0,6,1,16,0
4385,0.07,0,15.84,4.62,0,4,3,0,0,6,1,17,0
4386,0.068,0,15.36,4.96,0,4,3,0,0,6,1,18,0
4387,0.067,0,15.28,4.51,0,4,3,0,0,6,1,19,0
4388,0.07,0,15.18,4.42,0,4,3,0,0,6,1,20,0
4389,0.272,0,15.14,4.79,0,4,3,0,0,6,1,21,0
4390,0.11,0,15.24,5.22,0,3,2,0,0,6,1,22,0
4391,0.07200000000000001,0,15.15,6.03,0,3,2,0,0,6,1,23,0
4392,2.5880001,0,15.14,5.29,0,3,2,0,0,6,2,0,1
4393,0.07500000000000001,0,14.78,4.99,0,3,2,0,0,6,2,1,1
4394,0.088,0,14.71,4.22,0,3,2,0,0,6,2,2,1
4395,0.14100000000000001,0,14.31,3.55,0,3,2,0,0,6,2,3,1
4396,0.087,0,14.39,3.41,0,2,2,0,0,6,2,4,1
4397,0.086,0,14.42,3.42,0,2,2,0,0,6,2,5,1
4398,0.078,0,15.05,3.67,0,1,1,0,0,6,2,6,1
4399,0.499,0,15.59,3.98,0,4,3,0,0,6,2,7,1
4400,0.07200000000000001,0,15.92,4.62,0,4,3,0,0,6,2,8,1
4401,0.06899999999999999,0,16.42,4.18,0,2,2,0,0,6,2,9,1
4402,0.068,0,16.73,4.05,0,4,3,0,0,6,2,10,1
4403,0.075,0,18.17,4.08,0,4,3,0,0,6,2,11,1
4404,0.078,0,18.75,4.3,0,4,3,0,0,6,2,12,1
4405,0.075,0,18.83,4.06,0,1,1,0,0,6,2,13,1
4406,0.07200000000000001,0,19.24,4.37,0,1,1,0,0,6,2,14,1
4407,0.068,0,19.69,4.7,0,1,1,0,0,6,2,15,1
4408,0.068,0,19.33,4.66,0,1,1,0,0,6,2,16,1
4409,0.069,0,19.11,4.68,0,1,1,0,0,6,2,17,1
4410,0.07,0,18.99,4.12,0,1,1,0,0,6,2,18,1
4411,0.268,0,18.06,3.48,0,1,1,0,0,6,2,19,1
4412,0.8320000000000001,0,17.89,3.23,0,1,1,0,0,6,2,20,1
4413,0.244,0,17.09,2.5,0,0,1,0,0,6,2,21,1
4414,0.075,0,16.14,3.04,0,0,1,0,0,6,2,22,1
4415,0.07100000000000001,0,14.98,3.03,0,3,2,0,0,6,2,23,1
4416,3.0679999999999996,0,14.34,2.65,0,3,2,0,0,6,3,0,2
4417,0.893,0,13.39,2.52,0,3,2,0,0,6,3,1,2
4418,0.093,0,12.83,2.33,0,3,2,0,0,6,3,2,2
4419,0.083,0,12.48,3.37,0,3,2,0,0,6,3,3,2
4420,0.856,0,12.97,3.06,0,2,2,0,0,6,3,4,2
4421,2.001,0,13.2,3.16,0,2,2,0,0,6,3,5,2
4422,0.6070000000000001,0,13.86,3.39,0,4,3,0,0,6,3,6,2
4423,0.601,0,15.29,3.96,0,4,3,0,0,6,3,7,2
4424,0.10300000000000001,0,16.69,4.45,0,1,1,0,0,6,3,8,2
4425,0.127,0,17.6,5.42,0,1,1,0,0,6,3,9,2
4426,0.077,0,18.52,5.06,0,1,1,0,0,6,3,10,2
4427,0.078,0,20.41,5.67,0,1,1,0,0,6,3,11,2
4428,0.074,0,21.48,6.07,0,1,1,0,0,6,3,12,2
4429,0.07,0,21.6,5.82,0,1,1,0,0,6,3,13,2
4430,0.073,0,21.64,5.45,0,1,1,0,0,6,3,14,2
4431,0.068,0,22.43,5.7,0,1,1,0,0,6,3,15,2
4432,0.068,0,22.89,4.66,0,1,0,0,0,6,3,16,2
4433,0.079,0,22.51,4.8,0,1,0,0,0,6,3,17,2
4434,0.08099999999999999,0,22.28,4.12,0,1,0,0,0,6,3,18,2
4435,0.07200000000000001,0,21.5,3.79,0,1,0,0,0,6,3,19,2
4436,0.06899999999999999,0,19.81,2.93,0,1,0,0,0,6,3,20,2
4437,0.08099999999999999,0,17.95,3.25,0,0,0,0,0,6,3,21,2
4438,0.227,0,17.1,2.9,0,3,2,0,0,6,3,22,2
4439,0.122,0,16.01,2.58,0,3,2,0,0,6,3,23,2
4440,2.625,0,14.92,2.0,0,3,2,0,0,6,4,0,3
4441,0.112,0,14.4,1.91,0,3,2,0,0,6,4,1,3
4442,0.116,0,13.43,1.55,0,3,2,0,0,6,4,2,3
4443,0.11199999999999999,0,12.85,1.29,0,3,2,0,0,6,4,3,3
4444,0.112,0,12.9,1.18,0,2,2,0,0,6,4,4,3
4445,0.119,0,12.63,1.23,0,1,1,0,0,6,4,5,3
4446,0.119,0,14.57,0.81,0,1,0,0,0,6,4,6,3
4447,0.548,0,16.92,1.79,0,1,0,0,0,6,4,7,3
4448,0.193,0,18.59,2.44,0,1,0,0,0,6,4,8,3
4449,0.097,0,19.91,2.47,0,1,0,0,0,6,4,9,3
4450,0.136,0,21.02,1.68,0,1,0,0,0,6,4,10,3
4451,0.081,0,22.1,1.1,0,1,0,0,0,6,4,11,3
4452,0.077,0,23.27,0.71,0,1,0,0,0,6,4,12,3
4453,0.069,0,23.76,1.41,0,1,0,0,0,6,4,13,3
4454,0.073,0,24.1,2.15,0,1,0,0,0,6,4,14,3
4455,0.115,0,24.62,1.94,0,1,0,0,0,6,4,15,3
4456,0.09,0,24.52,2.61,0,1,0,0,0,6,4,16,3
4457,0.266,0,24.32,2.68,0,1,0,0,0,6,4,17,3
4458,0.244,0,23.21,2.97,0,1,1,0,0,6,4,18,3
4459,0.084,0,21.83,2.93,0,1,1,0,0,6,4,19,3
4460,0.134,0,20.53,2.65,0,1,1,0,0,6,4,20,3
4461,0.346,0,18.64,2.36,0,3,2,0,0,6,4,21,3
4462,0.335,0,17.5,1.39,0,3,2,0,0,6,4,22,3
4463,0.111,0,16.39,1.15,0,3,2,0,0,6,4,23,3
4464,3.088,0,15.77,1.14,0,3,2,0,0,6,5,0,4
4465,1.954,0,15.17,1.76,0,3,2,0,0,6,5,1,4
4466,0.127,0,14.6,1.31,0,3,2,0,0,6,5,2,4
4467,0.122,0,13.64,1.11,0,3,2,0,0,6,5,3,4
4468,0.113,0,13.48,1.3,0,2,2,0,0,6,5,4,4
4469,0.111,0,14.11,0.97,0,2,2,0,0,6,5,5,4
4470,0.11,0,15.26,1.0,0,2,2,0,0,6,5,6,4
4471,0.10400000000000001,0,16.99,1.56,0,2,2,0,0,6,5,7,4
4472,0.109,0,19.31,1.55,0,1,0,0,0,6,5,8,4
4473,0.426,0,20.65,1.39,0,1,0,0,0,6,5,9,4
4474,0.42200000000000004,0,22.41,1.65,0,2,2,0,0,6,5,10,4
4475,0.7190000000000001,0,23.48,1.17,0,1,0,0,0,6,5,11,4
4476,0.294,0,24.4,1.07,0,1,0,0,0,6,5,12,4
4477,0.508,0,25.43,1.16,0,2,2,0,0,6,5,13,4
4478,1.9669999999999999,0,26.47,1.13,0,2,2,0,0,6,5,14,4
4479,3.3690001,0,26.25,1.2,0,2,2,0,0,6,5,15,4
4480,0.781,0,26.2,2.32,0,2,2,0,0,6,5,16,4
4481,0.42500000000000004,0,26.06,1.81,0,2,2,0,0,6,5,17,4
4482,0.483,0,24.53,1.74,0,2,2,0,0,6,5,18,4
4483,0.101,0,22.97,1.66,0,2,2,0,0,6,5,19,4
4484,0.14200000000000002,0,21.6,1.64,0,2,2,0,0,6,5,20,4
4485,0.459,0,20.31,1.98,0,3,2,0,0,6,5,21,4
4486,0.6499999999999999,0,19.16,2.19,0,3,2,0,0,6,5,22,4
4487,0.274,0,18.11,1.98,0,3,2,0,0,6,5,23,4
4488,3.0709999999999997,0,17.52,1.69,0,3,2,0,0,6,6,0,5
4489,1.593,0,16.53,1.37,0,3,2,0,0,6,6,1,5
4490,0.137,0,16.03,0.97,0,3,2,0,0,6,6,2,5
4491,0.125,0,15.83,0.99,0,3,2,0,0,6,6,3,5
4492,0.11399999999999999,0,14.99,0.69,0,2,2,0,0,6,6,4,5
4493,0.117,0,15.17,0.54,0,2,2,0,0,6,6,5,5
4494,0.131,0,16.66,1.08,0,2,2,0,0,6,6,6,5
4495,0.10800000000000001,0,19.15,0.91,0,2,2,0,0,6,6,7,5
4496,0.108,0,21.67,2.24,0,2,2,0,0,6,6,8,5
4497,0.194,0,23.37,3.18,0,2,2,0,0,6,6,9,5
4498,0.20099999999999998,0,24.81,3.5,0,2,2,0,0,6,6,10,5
4499,0.7869999999999999,0,25.49,3.05,0,1,0,0,0,6,6,11,5
4500,0.555,0,26.78,3.65,0,1,0,0,0,6,6,12,5
4501,0.129,0,27.28,4.08,0,1,0,0,0,6,6,13,5
4502,0.093,0,26.98,4.06,0,1,0,0,0,6,6,14,5
4503,0.07300000000000001,0,26.82,4.19,0,1,0,0,0,6,6,15,5
4504,0.07100000000000001,0,26.27,4.14,0,1,0,0,0,6,6,16,5
4505,0.08099999999999999,0,25.74,4.46,0,1,0,0,0,6,6,17,5
4506,0.087,0,24.15,4.5,0,1,0,0,0,6,6,18,5
4507,0.109,0,22.96,3.71,0,1,0,0,0,6,6,19,5
4508,1.209,0,21.58,3.25,0,2,2,0,0,6,6,20,5
4509,1.485,0,19.99,3.0,0,3,2,0,0,6,6,21,5
4510,0.154,0,19.11,2.52,0,3,2,0,0,6,6,22,5
4511,0.124,0,18.46,2.29,0,3,2,0,0,6,6,23,5
4512,3.1040001,0,17.87,2.26,0,3,2,0,0,6,7,0,6
4513,1.441,0,16.88,2.01,0,3,2,0,0,6,7,1,6
4514,0.128,0,16.24,1.83,0,3,2,0,0,6,7,2,6
4515,1.223,0,15.67,2.15,0,3,2,0,0,6,7,3,6
4516,0.11199999999999999,0,15.17,2.31,0,3,2,0,0,6,7,4,6
4517,0.109,0,14.99,2.48,0,2,2,0,0,6,7,5,6
4518,0.115,0,15.82,3.18,0,2,2,0,0,6,7,6,6
4519,0.242,0,17.22,3.63,0,2,2,0,0,6,7,7,6
4520,0.085,0,19.75,4.46,0,2,2,0,0,6,7,8,6
4521,0.069,0,21.42,5.03,0,2,2,0,0,6,7,9,6
4522,0.069,0,22.61,5.46,0,2,2,0,0,6,7,10,6
4523,0.07,0,23.29,5.21,0,1,0,0,0,6,7,11,6
4524,0.08,0,24.66,5.31,0,1,0,0,0,6,7,12,6
4525,0.08299999999999999,0,24.46,5.42,0,1,0,0,0,6,7,13,6
4526,0.082,0,24.61,5.15,0,1,0,0,0,6,7,14,6
4527,0.07100000000000001,0,25.18,5.17,0,1,0,0,0,6,7,15,6
4528,0.07100000000000001,0,24.73,4.94,0,1,0,0,0,6,7,16,6
4529,0.072,0,24.35,5.43,0,1,0,0,0,6,7,17,6
4530,0.144,0,23.11,5.21,0,2,2,0,0,6,7,18,6
4531,0.718,0,21.45,5.08,0,1,0,0,0,6,7,19,6
4532,0.32699999999999996,0,19.99,4.28,0,1,0,0,0,6,7,20,6
4533,0.152,0,18.27,3.88,0,3,2,0,0,6,7,21,6
4534,0.126,0,17.24,3.76,0,3,2,0,0,6,7,22,6
4535,0.115,0,16.27,3.41,0,3,2,0,0,6,7,23,6
4536,3.0949999999999998,0,15.57,3.29,0,3,2,0,0,6,8,0,0
4537,0.146,0,14.59,3.11,0,3,2,0,0,6,8,1,0
4538,0.133,0,13.96,2.77,0,3,2,0,0,6,8,2,0
4539,0.123,0,12.86,2.63,0,3,2,0,0,6,8,3,0
4540,0.176,0,12.37,2.65,0,3,2,0,0,6,8,4,0
4541,0.11699999999999999,0,12.01,2.95,0,2,2,0,0,6,8,5,0
4542,0.109,0,12.71,3.07,0,2,2,0,0,6,8,6,0
4543,0.334,0,14.14,3.38,0,1,0,0,0,6,8,7,0
4544,0.081,0,16.02,3.92,0,1,0,0,0,6,8,8,0
4545,0.08199999999999999,0,17.77,3.46,0,1,0,0,0,6,8,9,0
4546,0.079,0,19.98,4.31,0,1,0,0,0,6,8,10,0
4547,0.068,0,21.81,4.45,0,1,0,0,0,6,8,11,0
4548,0.07100000000000001,0,23.38,4.15,0,1,0,0,0,6,8,12,0
4549,0.069,0,24.67,3.98,0,2,2,0,0,6,8,13,0
4550,0.086,0,24.81,3.86,0,2,2,0,0,6,8,14,0
4551,0.08199999999999999,0,25.11,4.03,0,2,2,0,0,6,8,15,0
4552,0.07400000000000001,0,25.61,3.96,0,2,2,0,0,6,8,16,0
4553,0.072,0,25.05,3.81,0,2,2,0,0,6,8,17,0
4554,0.526,0,23.18,3.66,0,2,2,0,0,6,8,18,0
4555,0.133,0,21.25,3.2,0,2,2,0,0,6,8,19,0
4556,0.08299999999999999,0,19.84,2.56,0,2,2,0,0,6,8,20,0
4557,0.082,0,18.32,2.66,0,3,2,0,0,6,8,21,0
4558,0.07100000000000001,0,17.07,2.04,0,3,2,0,0,6,8,22,0
4559,0.07,0,15.98,1.81,0,3,2,0,0,6,8,23,0
4560,0.076,0,15.47,1.87,0,3,2,0,0,6,9,0,1
4561,0.08499999999999999,0,14.82,1.66,0,3,2,0,0,6,9,1,1
4562,0.094,0,14.53,1.82,0,3,2,0,0,6,9,2,1
4563,0.081,0,14.04,1.97,0,3,2,0,0,6,9,3,1
4564,0.077,0,13.54,2.37,0,3,2,0,0,6,9,4,1
4565,0.07400000000000001,0,13.87,2.45,0,2,2,0,0,6,9,5,1
4566,0.076,0,14.87,3.17,0,1,0,0,0,6,9,6,1
4567,0.08,0,17.06,3.91,0,1,0,0,0,6,9,7,1
4568,0.08299999999999999,0,19.18,4.64,0,1,0,0,0,6,9,8,1
4569,0.073,0,20.78,4.6,0,1,0,0,0,6,9,9,1
4570,0.13,0,21.79,5.19,0,1,0,0,0,6,9,10,1
4571,0.071,0,22.27,5.64,0,1,0,0,0,6,9,11,1
4572,0.071,0,22.05,5.66,0,1,0,0,0,6,9,12,1
4573,0.07200000000000001,0,22.81,5.84,0,1,0,0,0,6,9,13,1
4574,0.074,0,23.19,5.87,0,1,1,0,0,6,9,14,1
4575,0.075,0,22.5,5.34,0,1,0,0,0,6,9,15,1
4576,0.08199999999999999,0,22.13,5.32,0,1,0,0,0,6,9,16,1
4577,0.08,0,21.23,4.76,0,1,0,0,0,6,9,17,1
4578,0.07,0,20.04,4.38,0,1,0,0,0,6,9,18,1
4579,0.07,0,18.37,4.4,0,1,0,0,0,6,9,19,1
4580,0.069,0,16.91,4.31,0,1,0,0,0,6,9,20,1
4581,0.07100000000000001,0,13.36,3.4,0,3,2,0,0,6,9,21,1
4582,0.081,0,13.77,3.9,0,3,2,0,0,6,9,22,1
4583,0.14400000000000002,0,13.25,3.97,0,3,2,0,0,6,9,23,1
4584,3.078,0,12.78,3.76,0,3,2,0,0,6,10,0,2
4585,1.357,0,12.43,3.71,0,0,1,0,0,6,10,1,2
4586,0.12,0,12.38,3.9,0,3,2,0,0,6,10,2,2
4587,0.121,0,12.38,3.7,0,3,2,0,0,6,10,3,2
4588,0.10900000000000001,0,11.99,3.59,0,3,2,0,0,6,10,4,2
4589,0.10400000000000001,0,12.03,3.97,0,1,1,0,0,6,10,5,2
4590,0.111,0,12.03,4.04,0,1,1,0,0,6,10,6,2
4591,0.44799999999999995,0,12.59,4.12,0,1,1,0,0,6,10,7,2
4592,0.344,0,13.23,4.11,0,1,1,0,0,6,10,8,2
4593,0.067,0,14.35,3.85,0,1,0,0,0,6,10,9,2
4594,0.07200000000000001,0,16.44,3.99,0,1,0,0,0,6,10,10,2
4595,0.082,0,17.29,3.93,0,1,0,0,0,6,10,11,2
4596,0.074,0,18.38,3.86,0,1,0,0,0,6,10,12,2
4597,0.066,0,20.21,3.82,0,1,0,0,0,6,10,13,2
4598,0.07200000000000001,0,21.24,3.52,0,1,0,0,0,6,10,14,2
4599,0.074,0,20.36,3.88,0,1,0,0,0,6,10,15,2
4600,0.13,0,21.69,3.91,0,1,0,0,0,6,10,16,2
4601,0.072,0,21.62,3.88,0,1,0,0,0,6,10,17,2
4602,0.182,0,19.41,3.69,0,1,0,0,0,6,10,18,2
4603,0.509,0,17.54,3.65,0,1,0,0,0,6,10,19,2
4604,1.254,0,16.28,3.14,0,1,0,0,0,6,10,20,2
4605,0.392,0,14.97,2.98,0,3,2,0,0,6,10,21,2
4606,0.364,0,13.91,2.59,0,3,2,0,0,6,10,22,2
4607,0.278,0,13.69,2.58,0,3,2,0,0,6,10,23,2
4608,3.0910001,0,13.1,2.21,0,3,2,0,0,6,11,0,3
4609,1.894,0,13.05,2.08,0,3,2,0,0,6,11,1,3
4610,0.121,0,13.09,2.2,0,3,2,0,0,6,11,2,3
4611,0.111,0,12.78,2.35,0,3,2,0,0,6,11,3,3
4612,0.133,0,12.24,2.22,0,3,2,0,0,6,11,4,3
4613,0.111,0,12.01,2.41,0,2,2,0,0,6,11,5,3
4614,0.106,0,12.92,2.67,0,2,2,0,0,6,11,6,3
4615,0.494,0,13.1,2.64,0,1,1,0,0,6,11,7,3
4616,0.356,0,13.73,2.49,0,4,3,0,0,6,11,8,3
4617,0.066,0,14.37,2.25,0,4,3,0,0,6,11,9,3
4618,0.08499999999999999,0,15.89,2.21,0,4,3,0,0,6,11,10,3
4619,0.072,0,17.88,1.76,0,1,0,0,0,6,11,11,3
4620,0.067,0,19.59,1.55,0,2,2,0,0,6,11,12,3
4621,0.075,0,20.98,1.99,0,1,0,0,0,6,11,13,3
4622,0.089,0,21.75,1.8,0,1,0,0,0,6,11,14,3
4623,0.068,0,23.14,1.92,0,1,0,0,0,6,11,15,3
4624,0.066,0,23.64,1.7,0,1,1,0,0,6,11,16,3
4625,0.08,0,23.92,1.56,0,1,1,0,0,6,11,17,3
4626,0.364,0,23.69,2.21,0,1,1,0,0,6,11,18,3
4627,0.435,0,22.43,1.61,0,1,1,0,0,6,11,19,3
4628,0.374,0,20.76,1.17,0,2,2,0,0,6,11,20,3
4629,0.615,0,19.44,0.91,0,3,2,0,0,6,11,21,3
4630,0.348,0,18.01,0.72,0,3,2,0,0,6,11,22,3
4631,0.28,0,16.66,0.8,0,3,2,0,0,6,11,23,3
4632,3.1189999999999998,0,15.99,0.3,0,3,2,0,0,6,12,0,4
4633,1.544,0,15.87,0.47,0,3,2,0,0,6,12,1,4
4634,0.11399999999999999,0,15.34,0.33,0,3,2,0,0,6,12,2,4
4635,0.108,0,15.51,0.48,0,3,2,0,0,6,12,3,4
4636,0.117,0,15.01,0.17,0,3,2,0,0,6,12,4,4
4637,0.123,0,15.13,0.37,0,2,2,0,0,6,12,5,4
4638,0.114,0,16.38,0.42,0,2,2,0,0,6,12,6,4
4639,0.099,0,18.31,0.71,0,2,2,0,0,6,12,7,4
4640,0.105,0,21.23,1.11,0,2,2,0,0,6,12,8,4
4641,0.108,0,23.57,1.52,0,2,2,0,0,6,12,9,4
4642,0.677,0,26.01,1.93,0,2,2,0,0,6,12,10,4
4643,0.614,0,26.88,2.83,0,2,2,0,0,6,12,11,4
4644,0.119,0,27.51,3.05,0,1,0,0,0,6,12,12,4
4645,0.07100000000000001,0,28.44,2.75,0,1,1,0,0,6,12,13,4
4646,0.074,0,28.91,2.51,0,1,0,0,0,6,12,14,4
4647,0.07400000000000001,0,28.98,2.8,0,2,2,0,0,6,12,15,4
4648,0.08499999999999999,0,29.16,2.3,0,2,2,0,0,6,12,16,4
4649,0.084,0,28.64,2.39,0,2,2,0,0,6,12,17,4
4650,0.329,0,27.47,1.94,0,2,2,0,0,6,12,18,4
4651,0.191,0,26.24,2.32,0,2,2,0,0,6,12,19,4
4652,0.07100000000000001,0,24.25,1.94,0,2,2,0,0,6,12,20,4
4653,0.08,0,22.59,1.66,0,3,2,0,0,6,12,21,4
4654,0.082,0,21.51,1.3,0,3,2,0,0,6,12,22,4
4655,0.129,0,20.23,1.79,0,3,2,0,0,6,12,23,4
4656,3.1590001,0,19.02,1.23,0,3,2,0,0,6,13,0,5
4657,2.1640001,0,18.33,1.19,0,3,2,0,0,6,13,1,5
4658,0.128,0,17.92,0.97,0,3,2,0,0,6,13,2,5
4659,0.125,0,17.88,1.18,0,3,2,0,0,6,13,3,5
4660,0.136,0,17.28,0.92,0,3,2,0,0,6,13,4,5
4661,0.125,0,17.44,1.01,0,2,2,0,0,6,13,5,5
4662,0.11599999999999999,0,18.96,1.08,0,2,2,0,0,6,13,6,5
4663,0.109,0,19.87,1.07,0,2,2,0,0,6,13,7,5
4664,0.123,0,21.41,1.05,0,2,2,0,0,6,13,8,5
4665,0.121,0,23.35,1.35,0,2,2,0,0,6,13,9,5
4666,0.185,0,24.61,1.76,0,2,2,0,0,6,13,10,5
4667,0.109,0,25.75,2.11,0,1,0,0,0,6,13,11,5
4668,0.23299999999999998,0,26.37,2.44,0,1,0,0,0,6,13,12,5
4669,0.419,0,27.76,3.32,0,1,1,0,0,6,13,13,5
4670,0.41700000000000004,0,27.51,3.71,0,1,1,0,0,6,13,14,5
4671,0.415,0,27.49,3.65,0,1,1,0,0,6,13,15,5
4672,0.10500000000000001,0,27.83,3.15,0,1,1,0,0,6,13,16,5
4673,1.876,0,27.32,2.84,0,1,1,0,0,6,13,17,5
4674,1.66,0,26.72,2.5,0,1,1,0,0,6,13,18,5
4675,0.093,0,25.73,1.81,0,2,2,0,0,6,13,19,5
4676,0.087,0,24.29,1.58,0,2,2,0,0,6,13,20,5
4677,0.08499999999999999,0,23.05,1.9,0,3,2,0,0,6,13,21,5
4678,0.078,0,22.64,1.23,0,3,2,0,0,6,13,22,5
4679,0.13899999999999998,0,21.91,0.84,0,3,2,0,0,6,13,23,5
4680,3.1020000000000003,0,20.55,1.14,0,3,2,0,0,6,14,0,6
4681,0.665,0,20.66,1.29,0,3,2,0,0,6,14,1,6
4682,0.132,0,19.64,1.27,0,3,2,0,0,6,14,2,6
4683,0.131,0,19.06,1.04,0,3,2,0,0,6,14,3,6
4684,0.131,0,18.08,1.18,0,3,2,0,0,6,14,4,6
4685,0.13,0,17.96,1.44,0,2,2,0,0,6,14,5,6
4686,0.175,0,18.54,1.82,0,1,0,0,0,6,14,6,6
4687,0.467,0,19.9,1.67,0,1,0,0,0,6,14,7,6
4688,0.091,0,21.84,1.63,0,1,0,0,0,6,14,8,6
4689,0.075,0,23.49,1.58,0,1,0,0,0,6,14,9,6
4690,0.07400000000000001,0,24.81,1.7,0,1,1,0,0,6,14,10,6
4691,0.075,0,26.44,2.22,0,1,1,0,0,6,14,11,6
4692,0.086,0,27.46,1.65,0,1,1,0,0,6,14,12,6
4693,0.08499999999999999,0,28.67,1.66,0,1,1,0,0,6,14,13,6
4694,0.089,0,28.89,0.96,0,1,1,0,0,6,14,14,6
4695,0.076,0,28.66,0.9,0,1,1,0,0,6,14,15,6
4696,0.077,0,29.3,0.93,0,1,1,0,0,6,14,16,6
4697,0.07300000000000001,0,28.82,0.69,0,1,1,0,0,6,14,17,6
4698,0.308,0,27.59,0.53,0,1,1,0,0,6,14,18,6
4699,0.33599999999999997,0,26.11,1.1,0,1,1,0,0,6,14,19,6
4700,1.109,0,25.18,0.99,0,1,0,0,0,6,14,20,6
4701,0.6020000000000001,0,23.53,1.45,0,0,0,0,0,6,14,21,6
4702,0.247,0,22.34,1.36,0,0,0,0,0,6,14,22,6
